pred_lbl,pred_iou,pred_box_x1,pred_box_y1,pred_box_x2,pred_box_y2,true_lbl,true_box_x1,true_box_y1,true_box_x2,true_box_y2,path_to_scene,pedestrian,frames
-1,0.0,-1,-1,-1,-1,0,639,151,656,190,/work/vita/datasets/JAAD/images/video_0311/00112.png,//data/haziq-data/jaad/image/0311/ped13,00112.png
-1,0.0,-1,-1,-1,-1,0,820,140,837,181,/work/vita/datasets/JAAD/images/video_0311/00113.png,//data/haziq-data/jaad/image/0311/ped12,00113.png
-1,0.0,-1,-1,-1,-1,0,140,157,162,205,/work/vita/datasets/JAAD/images/video_0311/00113.png,//data/haziq-data/jaad/image/0311/ped8,00113.png
-1,0.0,-1,-1,-1,-1,0,132,157,149,204,/work/vita/datasets/JAAD/images/video_0311/00113.png,//data/haziq-data/jaad/image/0311/ped9,00113.png
-1,0.0,-1,-1,-1,-1,0,641,152,658,191,/work/vita/datasets/JAAD/images/video_0311/00113.png,//data/haziq-data/jaad/image/0311/ped13,00113.png
-1,0.0,-1,-1,-1,-1,0,823,140,840,181,/work/vita/datasets/JAAD/images/video_0311/00114.png,//data/haziq-data/jaad/image/0311/ped12,00114.png
0,0.5394853593611357,143,163,158,200,0,138,158,160,206,/work/vita/datasets/JAAD/images/video_0311/00114.png,//data/haziq-data/jaad/image/0311/ped8,00114.png
0,0.11515151515151516,143,163,158,200,0,129,157,146,204,/work/vita/datasets/JAAD/images/video_0311/00114.png,//data/haziq-data/jaad/image/0311/ped9,00114.png
-1,0.0,-1,-1,-1,-1,0,643,152,660,192,/work/vita/datasets/JAAD/images/video_0311/00114.png,//data/haziq-data/jaad/image/0311/ped13,00114.png
-1,0.0,-1,-1,-1,-1,0,826,139,843,181,/work/vita/datasets/JAAD/images/video_0311/00115.png,//data/haziq-data/jaad/image/0311/ped12,00115.png
-1,0.0,-1,-1,-1,-1,0,135,157,157,205,/work/vita/datasets/JAAD/images/video_0311/00115.png,//data/haziq-data/jaad/image/0311/ped8,00115.png
-1,0.0,-1,-1,-1,-1,0,127,156,144,204,/work/vita/datasets/JAAD/images/video_0311/00115.png,//data/haziq-data/jaad/image/0311/ped9,00115.png
-1,0.0,-1,-1,-1,-1,0,645,152,662,192,/work/vita/datasets/JAAD/images/video_0311/00115.png,//data/haziq-data/jaad/image/0311/ped13,00115.png
-1,0.0,-1,-1,-1,-1,0,830,139,846,181,/work/vita/datasets/JAAD/images/video_0311/00116.png,//data/haziq-data/jaad/image/0311/ped12,00116.png
-1,0.0,-1,-1,-1,-1,0,132,156,154,204,/work/vita/datasets/JAAD/images/video_0311/00116.png,//data/haziq-data/jaad/image/0311/ped8,00116.png
-1,0.0,-1,-1,-1,-1,0,124,155,141,204,/work/vita/datasets/JAAD/images/video_0311/00116.png,//data/haziq-data/jaad/image/0311/ped9,00116.png
-1,0.0,-1,-1,-1,-1,0,647,152,665,193,/work/vita/datasets/JAAD/images/video_0311/00116.png,//data/haziq-data/jaad/image/0311/ped13,00116.png
-1,0.0,-1,-1,-1,-1,0,833,138,849,181,/work/vita/datasets/JAAD/images/video_0311/00117.png,//data/haziq-data/jaad/image/0311/ped12,00117.png
0,0.4720496894409938,137,161,150,198,0,129,156,151,204,/work/vita/datasets/JAAD/images/video_0311/00117.png,//data/haziq-data/jaad/image/0311/ped8,00117.png
-1,0.0,-1,-1,-1,-1,0,649,152,667,194,/work/vita/datasets/JAAD/images/video_0311/00117.png,//data/haziq-data/jaad/image/0311/ped13,00117.png
-1,0.0,-1,-1,-1,-1,0,836,137,852,180,/work/vita/datasets/JAAD/images/video_0311/00118.png,//data/haziq-data/jaad/image/0311/ped12,00118.png
-1,0.0,-1,-1,-1,-1,0,127,155,149,203,/work/vita/datasets/JAAD/images/video_0311/00118.png,//data/haziq-data/jaad/image/0311/ped8,00118.png
-1,0.0,-1,-1,-1,-1,0,652,151,669,192,/work/vita/datasets/JAAD/images/video_0311/00118.png,//data/haziq-data/jaad/image/0311/ped13,00118.png
-1,0.0,-1,-1,-1,-1,0,840,136,856,180,/work/vita/datasets/JAAD/images/video_0311/00119.png,//data/haziq-data/jaad/image/0311/ped12,00119.png
-1,0.0,-1,-1,-1,-1,0,124,154,146,202,/work/vita/datasets/JAAD/images/video_0311/00119.png,//data/haziq-data/jaad/image/0311/ped8,00119.png
-1,0.0,-1,-1,-1,-1,0,654,150,671,190,/work/vita/datasets/JAAD/images/video_0311/00119.png,//data/haziq-data/jaad/image/0311/ped13,00119.png
-1,0.0,-1,-1,-1,-1,0,843,136,859,180,/work/vita/datasets/JAAD/images/video_0311/00120.png,//data/haziq-data/jaad/image/0311/ped12,00120.png
0,0.4472049689440994,128,156,139,197,0,121,152,143,200,/work/vita/datasets/JAAD/images/video_0311/00120.png,//data/haziq-data/jaad/image/0311/ped8,00120.png
-1,0.0,-1,-1,-1,-1,0,656,149,672,188,/work/vita/datasets/JAAD/images/video_0311/00120.png,//data/haziq-data/jaad/image/0311/ped13,00120.png
-1,0.0,-1,-1,-1,-1,0,847,136,863,181,/work/vita/datasets/JAAD/images/video_0311/00121.png,//data/haziq-data/jaad/image/0311/ped12,00121.png
0,0.5093167701863354,124,155,137,195,0,118,151,140,199,/work/vita/datasets/JAAD/images/video_0311/00121.png,//data/haziq-data/jaad/image/0311/ped8,00121.png
-1,0.0,-1,-1,-1,-1,0,659,149,675,187,/work/vita/datasets/JAAD/images/video_0311/00121.png,//data/haziq-data/jaad/image/0311/ped13,00121.png
-1,0.0,-1,-1,-1,-1,0,850,136,866,181,/work/vita/datasets/JAAD/images/video_0311/00122.png,//data/haziq-data/jaad/image/0311/ped12,00122.png
-1,0.0,-1,-1,-1,-1,0,114,149,136,197,/work/vita/datasets/JAAD/images/video_0311/00122.png,//data/haziq-data/jaad/image/0311/ped8,00122.png
-1,0.0,-1,-1,-1,-1,0,662,148,678,188,/work/vita/datasets/JAAD/images/video_0311/00122.png,//data/haziq-data/jaad/image/0311/ped13,00122.png
-1,0.0,-1,-1,-1,-1,0,853,136,870,182,/work/vita/datasets/JAAD/images/video_0311/00123.png,//data/haziq-data/jaad/image/0311/ped12,00123.png
-1,0.0,-1,-1,-1,-1,0,111,148,133,196,/work/vita/datasets/JAAD/images/video_0311/00123.png,//data/haziq-data/jaad/image/0311/ped8,00123.png
-1,0.0,-1,-1,-1,-1,0,665,147,681,189,/work/vita/datasets/JAAD/images/video_0311/00123.png,//data/haziq-data/jaad/image/0311/ped13,00123.png
-1,0.0,-1,-1,-1,-1,0,857,136,874,182,/work/vita/datasets/JAAD/images/video_0311/00124.png,//data/haziq-data/jaad/image/0311/ped12,00124.png
0,0.5456965394853593,114,151,128,191,0,108,146,130,194,/work/vita/datasets/JAAD/images/video_0311/00124.png,//data/haziq-data/jaad/image/0311/ped8,00124.png
-1,0.0,-1,-1,-1,-1,0,667,146,683,189,/work/vita/datasets/JAAD/images/video_0311/00124.png,//data/haziq-data/jaad/image/0311/ped13,00124.png
-1,0.0,-1,-1,-1,-1,0,860,137,877,183,/work/vita/datasets/JAAD/images/video_0311/00125.png,//data/haziq-data/jaad/image/0311/ped12,00125.png
0,0.5626598465473146,110,150,124,193,0,105,147,127,197,/work/vita/datasets/JAAD/images/video_0311/00125.png,//data/haziq-data/jaad/image/0311/ped8,00125.png
-1,0.0,-1,-1,-1,-1,0,670,146,686,191,/work/vita/datasets/JAAD/images/video_0311/00125.png,//data/haziq-data/jaad/image/0311/ped13,00125.png
-1,0.0,-1,-1,-1,-1,0,169,146,184,178,/work/vita/datasets/JAAD/images/video_0311/00125.png,//data/haziq-data/jaad/image/0311/ped11,00125.png
-1,0.0,-1,-1,-1,-1,0,863,138,881,185,/work/vita/datasets/JAAD/images/video_0311/00126.png,//data/haziq-data/jaad/image/0311/ped12,00126.png
0,0.5048076923076923,107,152,121,193,0,102,148,125,199,/work/vita/datasets/JAAD/images/video_0311/00126.png,//data/haziq-data/jaad/image/0311/ped8,00126.png
-1,0.0,-1,-1,-1,-1,0,673,147,689,192,/work/vita/datasets/JAAD/images/video_0311/00126.png,//data/haziq-data/jaad/image/0311/ped13,00126.png
-1,0.0,-1,-1,-1,-1,0,167,147,182,180,/work/vita/datasets/JAAD/images/video_0311/00126.png,//data/haziq-data/jaad/image/0311/ped11,00126.png
-1,0.0,-1,-1,-1,-1,0,867,139,886,186,/work/vita/datasets/JAAD/images/video_0311/00127.png,//data/haziq-data/jaad/image/0311/ped12,00127.png
0,0.41509433962264153,105,152,116,195,0,99,149,122,201,/work/vita/datasets/JAAD/images/video_0311/00127.png,//data/haziq-data/jaad/image/0311/ped8,00127.png
-1,0.0,-1,-1,-1,-1,0,676,149,692,194,/work/vita/datasets/JAAD/images/video_0311/00127.png,//data/haziq-data/jaad/image/0311/ped13,00127.png
-1,0.0,-1,-1,-1,-1,0,165,149,180,183,/work/vita/datasets/JAAD/images/video_0311/00127.png,//data/haziq-data/jaad/image/0311/ped11,00127.png
1,0.08223684210526316,858,152,874,230,0,870,139,889,186,/work/vita/datasets/JAAD/images/video_0311/00128.png,//data/haziq-data/jaad/image/0311/ped12,00128.png
0,0.4666666666666667,101,154,114,197,0,96,149,119,203,/work/vita/datasets/JAAD/images/video_0311/00128.png,//data/haziq-data/jaad/image/0311/ped8,00128.png
-1,0.0,-1,-1,-1,-1,0,679,153,695,196,/work/vita/datasets/JAAD/images/video_0311/00128.png,//data/haziq-data/jaad/image/0311/ped13,00128.png
-1,0.0,-1,-1,-1,-1,0,163,150,178,185,/work/vita/datasets/JAAD/images/video_0311/00128.png,//data/haziq-data/jaad/image/0311/ped11,00128.png
0,0.49107142857142855,96,156,110,199,0,92,150,115,205,/work/vita/datasets/JAAD/images/video_0311/00129.png,//data/haziq-data/jaad/image/0311/ped8,00129.png
-1,0.0,-1,-1,-1,-1,0,682,155,698,197,/work/vita/datasets/JAAD/images/video_0311/00129.png,//data/haziq-data/jaad/image/0311/ped13,00129.png
-1,0.0,-1,-1,-1,-1,0,161,151,176,188,/work/vita/datasets/JAAD/images/video_0311/00129.png,//data/haziq-data/jaad/image/0311/ped11,00129.png
-1,0.0,-1,-1,-1,-1,0,89,151,112,207,/work/vita/datasets/JAAD/images/video_0311/00130.png,//data/haziq-data/jaad/image/0311/ped8,00130.png
-1,0.0,-1,-1,-1,-1,0,685,155,702,197,/work/vita/datasets/JAAD/images/video_0311/00130.png,//data/haziq-data/jaad/image/0311/ped13,00130.png
-1,0.0,-1,-1,-1,-1,0,159,152,174,190,/work/vita/datasets/JAAD/images/video_0311/00130.png,//data/haziq-data/jaad/image/0311/ped11,00130.png
-1,0.0,-1,-1,-1,-1,0,85,152,109,208,/work/vita/datasets/JAAD/images/video_0311/00131.png,//data/haziq-data/jaad/image/0311/ped8,00131.png
-1,0.0,-1,-1,-1,-1,0,688,155,706,198,/work/vita/datasets/JAAD/images/video_0311/00131.png,//data/haziq-data/jaad/image/0311/ped13,00131.png
-1,0.0,-1,-1,-1,-1,0,156,152,171,190,/work/vita/datasets/JAAD/images/video_0311/00131.png,//data/haziq-data/jaad/image/0311/ped11,00131.png
-1,0.0,-1,-1,-1,-1,0,81,152,105,209,/work/vita/datasets/JAAD/images/video_0311/00132.png,//data/haziq-data/jaad/image/0311/ped8,00132.png
-1,0.0,-1,-1,-1,-1,0,690,155,709,199,/work/vita/datasets/JAAD/images/video_0311/00132.png,//data/haziq-data/jaad/image/0311/ped13,00132.png
-1,0.0,-1,-1,-1,-1,0,153,153,169,191,/work/vita/datasets/JAAD/images/video_0311/00132.png,//data/haziq-data/jaad/image/0311/ped11,00132.png
1,0.09831460674157304,904,152,926,236,0,888,141,910,191,/work/vita/datasets/JAAD/images/video_0311/00133.png,//data/haziq-data/jaad/image/0311/ped12,00133.png
0,0.47728813559322036,83,162,98,205,0,77,153,101,211,/work/vita/datasets/JAAD/images/video_0311/00133.png,//data/haziq-data/jaad/image/0311/ped8,00133.png
-1,0.0,-1,-1,-1,-1,0,693,154,713,200,/work/vita/datasets/JAAD/images/video_0311/00133.png,//data/haziq-data/jaad/image/0311/ped13,00133.png
-1,0.0,-1,-1,-1,-1,0,151,153,167,192,/work/vita/datasets/JAAD/images/video_0311/00133.png,//data/haziq-data/jaad/image/0311/ped11,00133.png
-1,0.0,-1,-1,-1,-1,0,891,141,913,192,/work/vita/datasets/JAAD/images/video_0311/00134.png,//data/haziq-data/jaad/image/0311/ped12,00134.png
-1,0.0,-1,-1,-1,-1,0,73,154,97,212,/work/vita/datasets/JAAD/images/video_0311/00134.png,//data/haziq-data/jaad/image/0311/ped8,00134.png
-1,0.0,-1,-1,-1,-1,0,696,154,716,201,/work/vita/datasets/JAAD/images/video_0311/00134.png,//data/haziq-data/jaad/image/0311/ped13,00134.png
-1,0.0,-1,-1,-1,-1,0,148,154,164,193,/work/vita/datasets/JAAD/images/video_0311/00134.png,//data/haziq-data/jaad/image/0311/ped11,00134.png
1,0.03971369198799354,916,150,950,242,0,896,141,919,192,/work/vita/datasets/JAAD/images/video_0311/00135.png,//data/haziq-data/jaad/image/0311/ped12,00135.png
-1,0.0,-1,-1,-1,-1,0,69,153,94,212,/work/vita/datasets/JAAD/images/video_0311/00135.png,//data/haziq-data/jaad/image/0311/ped8,00135.png
0,0.369290573372206,704,161,713,198,0,700,153,720,201,/work/vita/datasets/JAAD/images/video_0311/00135.png,//data/haziq-data/jaad/image/0311/ped13,00135.png
-1,0.0,-1,-1,-1,-1,0,145,154,162,193,/work/vita/datasets/JAAD/images/video_0311/00135.png,//data/haziq-data/jaad/image/0311/ped11,00135.png
-1,0.0,-1,-1,-1,-1,0,900,140,923,192,/work/vita/datasets/JAAD/images/video_0311/00136.png,//data/haziq-data/jaad/image/0311/ped12,00136.png
0,0.3858764186633039,73,158,84,208,0,65,153,90,213,/work/vita/datasets/JAAD/images/video_0311/00136.png,//data/haziq-data/jaad/image/0311/ped8,00136.png
-1,0.0,-1,-1,-1,-1,0,703,153,722,203,/work/vita/datasets/JAAD/images/video_0311/00136.png,//data/haziq-data/jaad/image/0311/ped13,00136.png
-1,0.0,-1,-1,-1,-1,0,143,154,160,194,/work/vita/datasets/JAAD/images/video_0311/00136.png,//data/haziq-data/jaad/image/0311/ped11,00136.png
-1,0.0,-1,-1,-1,-1,0,905,140,928,192,/work/vita/datasets/JAAD/images/video_0311/00137.png,//data/haziq-data/jaad/image/0311/ped12,00137.png
-1,0.0,-1,-1,-1,-1,0,61,152,86,213,/work/vita/datasets/JAAD/images/video_0311/00137.png,//data/haziq-data/jaad/image/0311/ped8,00137.png
-1,0.0,-1,-1,-1,-1,0,706,152,725,203,/work/vita/datasets/JAAD/images/video_0311/00137.png,//data/haziq-data/jaad/image/0311/ped13,00137.png
-1,0.0,-1,-1,-1,-1,0,140,153,158,194,/work/vita/datasets/JAAD/images/video_0311/00137.png,//data/haziq-data/jaad/image/0311/ped11,00137.png
-1,0.0,-1,-1,-1,-1,0,909,140,933,193,/work/vita/datasets/JAAD/images/video_0311/00138.png,//data/haziq-data/jaad/image/0311/ped12,00138.png
0,0.42063492063492064,63,155,75,207,0,57,152,82,214,/work/vita/datasets/JAAD/images/video_0311/00138.png,//data/haziq-data/jaad/image/0311/ped8,00138.png
-1,0.0,-1,-1,-1,-1,0,710,151,729,203,/work/vita/datasets/JAAD/images/video_0311/00138.png,//data/haziq-data/jaad/image/0311/ped13,00138.png
-1,0.0,-1,-1,-1,-1,0,137,152,155,193,/work/vita/datasets/JAAD/images/video_0311/00138.png,//data/haziq-data/jaad/image/0311/ped11,00138.png
-1,0.0,-1,-1,-1,-1,0,914,139,938,192,/work/vita/datasets/JAAD/images/video_0311/00139.png,//data/haziq-data/jaad/image/0311/ped12,00139.png
0,0.4981684981684982,58,156,73,206,0,52,151,77,213,/work/vita/datasets/JAAD/images/video_0311/00139.png,//data/haziq-data/jaad/image/0311/ped8,00139.png
1,0.03875412659681355,671,149,717,279,0,713,151,732,204,/work/vita/datasets/JAAD/images/video_0311/00139.png,//data/haziq-data/jaad/image/0311/ped13,00139.png
-1,0.0,-1,-1,-1,-1,0,135,152,154,194,/work/vita/datasets/JAAD/images/video_0311/00139.png,//data/haziq-data/jaad/image/0311/ped11,00139.png
-1,0.0,-1,-1,-1,-1,0,918,139,942,193,/work/vita/datasets/JAAD/images/video_0311/00140.png,//data/haziq-data/jaad/image/0311/ped12,00140.png
0,0.4597355769230769,55,156,69,206,0,48,151,73,214,/work/vita/datasets/JAAD/images/video_0311/00140.png,//data/haziq-data/jaad/image/0311/ped8,00140.png
-1,0.0,-1,-1,-1,-1,0,132,151,151,193,/work/vita/datasets/JAAD/images/video_0311/00140.png,//data/haziq-data/jaad/image/0311/ped11,00140.png
-1,0.0,-1,-1,-1,-1,0,922,139,946,193,/work/vita/datasets/JAAD/images/video_0311/00141.png,//data/haziq-data/jaad/image/0311/ped12,00141.png
0,0.5017751479289941,48,155,63,207,0,43,151,68,215,/work/vita/datasets/JAAD/images/video_0311/00141.png,//data/haziq-data/jaad/image/0311/ped8,00141.png
-1,0.0,-1,-1,-1,-1,0,129,151,148,193,/work/vita/datasets/JAAD/images/video_0311/00141.png,//data/haziq-data/jaad/image/0311/ped11,00141.png
-1,0.0,-1,-1,-1,-1,0,926,138,950,193,/work/vita/datasets/JAAD/images/video_0311/00142.png,//data/haziq-data/jaad/image/0311/ped12,00142.png
1,0.4881656804733728,44,154,58,208,0,38,151,63,215,/work/vita/datasets/JAAD/images/video_0311/00142.png,//data/haziq-data/jaad/image/0311/ped8,00142.png
-1,0.0,-1,-1,-1,-1,0,127,151,146,193,/work/vita/datasets/JAAD/images/video_0311/00142.png,//data/haziq-data/jaad/image/0311/ped11,00142.png
-1,0.0,-1,-1,-1,-1,0,930,138,954,194,/work/vita/datasets/JAAD/images/video_0311/00143.png,//data/haziq-data/jaad/image/0311/ped12,00143.png
-1,0.0,-1,-1,-1,-1,0,34,152,59,217,/work/vita/datasets/JAAD/images/video_0311/00143.png,//data/haziq-data/jaad/image/0311/ped8,00143.png
-1,0.0,-1,-1,-1,-1,0,124,151,143,193,/work/vita/datasets/JAAD/images/video_0311/00143.png,//data/haziq-data/jaad/image/0311/ped11,00143.png
1,0.3825990986848156,740,135,767,294,1,705,128,765,300,/work/vita/datasets/JAAD/images/video_0311/00143.png,//data/haziq-data/jaad/image/0311/pedestrian2,00143.png
-1,0.0,-1,-1,-1,-1,0,29,152,53,217,/work/vita/datasets/JAAD/images/video_0311/00144.png,//data/haziq-data/jaad/image/0311/ped8,00144.png
-1,0.0,-1,-1,-1,-1,0,64,146,90,204,/work/vita/datasets/JAAD/images/video_0311/00144.png,//data/haziq-data/jaad/image/0311/ped10,00144.png
-1,0.0,-1,-1,-1,-1,0,121,150,140,192,/work/vita/datasets/JAAD/images/video_0311/00144.png,//data/haziq-data/jaad/image/0311/ped11,00144.png
0,0.537910447761194,28,157,44,209,0,24,152,48,218,/work/vita/datasets/JAAD/images/video_0311/00145.png,//data/haziq-data/jaad/image/0311/ped8,00145.png
0,0.24105461393596986,68,153,75,200,0,58,146,84,204,/work/vita/datasets/JAAD/images/video_0311/00145.png,//data/haziq-data/jaad/image/0311/ped10,00145.png
0,0.36627906976744184,124,155,132,189,0,118,150,137,192,/work/vita/datasets/JAAD/images/video_0311/00145.png,//data/haziq-data/jaad/image/0311/ped11,00145.png
-1,0.0,-1,-1,-1,-1,0,19,151,43,217,/work/vita/datasets/JAAD/images/video_0311/00146.png,//data/haziq-data/jaad/image/0311/ped8,00146.png
0,0.362962962962963,59,152,70,200,0,52,145,78,204,/work/vita/datasets/JAAD/images/video_0311/00146.png,//data/haziq-data/jaad/image/0311/ped10,00146.png
-1,0.0,-1,-1,-1,-1,0,115,150,134,192,/work/vita/datasets/JAAD/images/video_0311/00146.png,//data/haziq-data/jaad/image/0311/ped11,00146.png
0,0.2568306010928962,55,153,63,199,0,46,145,72,205,/work/vita/datasets/JAAD/images/video_0311/00147.png,//data/haziq-data/jaad/image/0311/ped10,00147.png
-1,0.0,-1,-1,-1,-1,0,747,146,769,204,/work/vita/datasets/JAAD/images/video_0311/00147.png,//data/haziq-data/jaad/image/0311/ped13,00147.png
0,0.4744186046511628,117,155,128,188,0,112,150,131,192,/work/vita/datasets/JAAD/images/video_0311/00147.png,//data/haziq-data/jaad/image/0311/ped11,00147.png
0,0.2007168458781362,50,152,56,199,0,40,145,66,206,/work/vita/datasets/JAAD/images/video_0311/00148.png,//data/haziq-data/jaad/image/0311/ped10,00148.png
-1,0.0,-1,-1,-1,-1,0,752,146,774,205,/work/vita/datasets/JAAD/images/video_0311/00148.png,//data/haziq-data/jaad/image/0311/ped13,00148.png
-1,0.0,-1,-1,-1,-1,0,108,149,127,191,/work/vita/datasets/JAAD/images/video_0311/00148.png,//data/haziq-data/jaad/image/0311/ped11,00148.png
0,0.31828703703703703,41,151,51,200,0,33,144,59,207,/work/vita/datasets/JAAD/images/video_0311/00149.png,//data/haziq-data/jaad/image/0311/ped10,00149.png
-1,0.0,-1,-1,-1,-1,0,758,145,779,205,/work/vita/datasets/JAAD/images/video_0311/00149.png,//data/haziq-data/jaad/image/0311/ped13,00149.png
0,0.5697674418604651,109,154,122,188,0,105,149,124,191,/work/vita/datasets/JAAD/images/video_0311/00149.png,//data/haziq-data/jaad/image/0311/ped11,00149.png
1,0.3508771929824561,482,177,489,206,1,478,174,496,209,/work/vita/datasets/JAAD/images/video_0312/00000.png,//data/haziq-data/jaad/image/0312/pedestrian1,00000.png
0,0.2839756592292089,26,158,37,227,0,15,149,48,235,/work/vita/datasets/JAAD/images/video_0312/00000.png,//data/haziq-data/jaad/image/0312/ped1,00000.png
-1,0.0,-1,-1,-1,-1,0,65,150,96,226,/work/vita/datasets/JAAD/images/video_0312/00000.png,//data/haziq-data/jaad/image/0312/ped2,00000.png
-1,0.0,-1,-1,-1,-1,0,544,172,558,205,/work/vita/datasets/JAAD/images/video_0312/00000.png,//data/haziq-data/jaad/image/0312/ped3,00000.png
0,0.2839756592292089,26,158,37,227,0,15,149,48,235,/work/vita/datasets/JAAD/images/video_0312/00001.png,//data/haziq-data/jaad/image/0312/ped1,00001.png
-1,0.0,-1,-1,-1,-1,0,66,151,97,227,/work/vita/datasets/JAAD/images/video_0312/00001.png,//data/haziq-data/jaad/image/0312/ped2,00001.png
-1,0.0,-1,-1,-1,-1,0,544,171,558,204,/work/vita/datasets/JAAD/images/video_0312/00001.png,//data/haziq-data/jaad/image/0312/ped3,00001.png
0,0.29258098223615464,26,158,37,227,0,15,149,47,235,/work/vita/datasets/JAAD/images/video_0312/00002.png,//data/haziq-data/jaad/image/0312/ped1,00002.png
-1,0.0,-1,-1,-1,-1,0,66,152,97,228,/work/vita/datasets/JAAD/images/video_0312/00002.png,//data/haziq-data/jaad/image/0312/ped2,00002.png
-1,0.0,-1,-1,-1,-1,0,544,171,558,204,/work/vita/datasets/JAAD/images/video_0312/00002.png,//data/haziq-data/jaad/image/0312/ped3,00002.png
0,0.29258098223615464,26,158,37,227,0,16,148,48,234,/work/vita/datasets/JAAD/images/video_0312/00003.png,//data/haziq-data/jaad/image/0312/ped1,00003.png
-1,0.0,-1,-1,-1,-1,0,66,152,97,228,/work/vita/datasets/JAAD/images/video_0312/00003.png,//data/haziq-data/jaad/image/0312/ped2,00003.png
-1,0.0,-1,-1,-1,-1,0,543,171,557,204,/work/vita/datasets/JAAD/images/video_0312/00003.png,//data/haziq-data/jaad/image/0312/ped3,00003.png
0,0.29258098223615464,26,158,37,227,0,16,148,48,234,/work/vita/datasets/JAAD/images/video_0312/00004.png,//data/haziq-data/jaad/image/0312/ped1,00004.png
-1,0.0,-1,-1,-1,-1,0,65,152,96,228,/work/vita/datasets/JAAD/images/video_0312/00004.png,//data/haziq-data/jaad/image/0312/ped2,00004.png
-1,0.0,-1,-1,-1,-1,0,543,171,557,204,/work/vita/datasets/JAAD/images/video_0312/00004.png,//data/haziq-data/jaad/image/0312/ped3,00004.png
0,0.3017241379310345,26,158,37,227,0,14,148,45,234,/work/vita/datasets/JAAD/images/video_0312/00005.png,//data/haziq-data/jaad/image/0312/ped1,00005.png
-1,0.0,-1,-1,-1,-1,0,64,152,95,228,/work/vita/datasets/JAAD/images/video_0312/00005.png,//data/haziq-data/jaad/image/0312/ped2,00005.png
-1,0.0,-1,-1,-1,-1,0,543,171,557,204,/work/vita/datasets/JAAD/images/video_0312/00005.png,//data/haziq-data/jaad/image/0312/ped3,00005.png
0,0.4291409931134469,12,156,27,229,0,11,147,41,235,/work/vita/datasets/JAAD/images/video_0312/00006.png,//data/haziq-data/jaad/image/0312/ped1,00006.png
-1,0.0,-1,-1,-1,-1,0,61,151,92,227,/work/vita/datasets/JAAD/images/video_0312/00006.png,//data/haziq-data/jaad/image/0312/ped2,00006.png
-1,0.0,-1,-1,-1,-1,0,544,170,558,203,/work/vita/datasets/JAAD/images/video_0312/00006.png,//data/haziq-data/jaad/image/0312/ped3,00006.png
0,0.453639846743295,12,156,27,229,0,6,145,34,234,/work/vita/datasets/JAAD/images/video_0312/00007.png,//data/haziq-data/jaad/image/0312/ped1,00007.png
-1,0.0,-1,-1,-1,-1,0,58,150,90,226,/work/vita/datasets/JAAD/images/video_0312/00007.png,//data/haziq-data/jaad/image/0312/ped2,00007.png
-1,0.0,-1,-1,-1,-1,0,544,170,558,204,/work/vita/datasets/JAAD/images/video_0312/00007.png,//data/haziq-data/jaad/image/0312/ped3,00007.png
-1,0.0,-1,-1,-1,-1,0,51,150,84,227,/work/vita/datasets/JAAD/images/video_0312/00008.png,//data/haziq-data/jaad/image/0312/ped2,00008.png
-1,0.0,-1,-1,-1,-1,0,545,169,559,203,/work/vita/datasets/JAAD/images/video_0312/00008.png,//data/haziq-data/jaad/image/0312/ped3,00008.png
-1,0.0,-1,-1,-1,-1,0,44,150,78,229,/work/vita/datasets/JAAD/images/video_0312/00009.png,//data/haziq-data/jaad/image/0312/ped2,00009.png
-1,0.0,-1,-1,-1,-1,0,545,169,560,204,/work/vita/datasets/JAAD/images/video_0312/00009.png,//data/haziq-data/jaad/image/0312/ped3,00009.png
-1,0.0,-1,-1,-1,-1,0,38,149,73,229,/work/vita/datasets/JAAD/images/video_0312/00010.png,//data/haziq-data/jaad/image/0312/ped2,00010.png
-1,0.0,-1,-1,-1,-1,0,546,168,561,203,/work/vita/datasets/JAAD/images/video_0312/00010.png,//data/haziq-data/jaad/image/0312/ped3,00010.png
-1,0.0,-1,-1,-1,-1,0,30,147,67,230,/work/vita/datasets/JAAD/images/video_0312/00011.png,//data/haziq-data/jaad/image/0312/ped2,00011.png
-1,0.0,-1,-1,-1,-1,0,547,169,562,205,/work/vita/datasets/JAAD/images/video_0312/00011.png,//data/haziq-data/jaad/image/0312/ped3,00011.png
-1,0.0,-1,-1,-1,-1,0,22,145,60,232,/work/vita/datasets/JAAD/images/video_0312/00012.png,//data/haziq-data/jaad/image/0312/ped2,00012.png
-1,0.0,-1,-1,-1,-1,0,548,169,563,205,/work/vita/datasets/JAAD/images/video_0312/00012.png,//data/haziq-data/jaad/image/0312/ped3,00012.png
-1,0.0,-1,-1,-1,-1,0,13,142,53,232,/work/vita/datasets/JAAD/images/video_0312/00013.png,//data/haziq-data/jaad/image/0312/ped2,00013.png
-1,0.0,-1,-1,-1,-1,0,549,169,564,206,/work/vita/datasets/JAAD/images/video_0312/00013.png,//data/haziq-data/jaad/image/0312/ped3,00013.png
-1,0.0,-1,-1,-1,-1,0,9,144,46,234,/work/vita/datasets/JAAD/images/video_0312/00014.png,//data/haziq-data/jaad/image/0312/ped2,00014.png
-1,0.0,-1,-1,-1,-1,0,550,170,565,207,/work/vita/datasets/JAAD/images/video_0312/00014.png,//data/haziq-data/jaad/image/0312/ped3,00014.png
