pred_lbl,pred_iou,pred_box_x1,pred_box_y1,pred_box_x2,pred_box_y2,true_lbl,true_box_x1,true_box_y1,true_box_x2,true_box_y2,path_to_scene,pedestrian,frames
1,0.5952341552209167,0,133,33,241,0,1,118,43,255,/work/vita/datasets/JAAD/images/video_0309/00073.png,//data/haziq-data/jaad/image/0309/pedestrian6,00073.png
-1,0.0,-1,-1,-1,-1,0,162,135,190,208,/work/vita/datasets/JAAD/images/video_0309/00073.png,//data/haziq-data/jaad/image/0309/pedestrian7,00073.png
0,0.5670886075949367,774,119,829,282,0,763,98,841,302,/work/vita/datasets/JAAD/images/video_0309/00073.png,//data/haziq-data/jaad/image/0309/pedestrian5,00073.png
0,0.4981974921630094,908,105,946,267,0,899,87,956,306,/work/vita/datasets/JAAD/images/video_0309/00074.png,//data/haziq-data/jaad/image/0309/pedestrian4,00074.png
1,0.41351756284334945,-8,131,22,238,0,0,118,36,256,/work/vita/datasets/JAAD/images/video_0309/00074.png,//data/haziq-data/jaad/image/0309/pedestrian6,00074.png
-1,0.0,-1,-1,-1,-1,0,153,134,183,210,/work/vita/datasets/JAAD/images/video_0309/00074.png,//data/haziq-data/jaad/image/0309/pedestrian7,00074.png
0,0.5648012611192433,793,117,849,292,0,778,95,860,308,/work/vita/datasets/JAAD/images/video_0309/00074.png,//data/haziq-data/jaad/image/0309/pedestrian5,00074.png
-1,0.0,-1,-1,-1,-1,0,0,127,19,263,/work/vita/datasets/JAAD/images/video_0309/00075.png,//data/haziq-data/jaad/image/0309/pedestrian6,00075.png
0,0.61875,151,139,174,204,0,145,133,176,212,/work/vita/datasets/JAAD/images/video_0309/00075.png,//data/haziq-data/jaad/image/0309/pedestrian7,00075.png
-1,0.0,-1,-1,-1,-1,0,6,122,34,216,/work/vita/datasets/JAAD/images/video_0309/00075.png,//data/haziq-data/jaad/image/0309/pedestrian8,00075.png
0,0.4882344782950395,814,118,872,296,0,793,95,889,317,/work/vita/datasets/JAAD/images/video_0309/00075.png,//data/haziq-data/jaad/image/0309/pedestrian5,00075.png
0,0.5439763488543976,145,139,167,202,0,137,133,169,214,/work/vita/datasets/JAAD/images/video_0309/00076.png,//data/haziq-data/jaad/image/0309/pedestrian7,00076.png
-1,0.0,-1,-1,-1,-1,0,2,122,25,218,/work/vita/datasets/JAAD/images/video_0309/00076.png,//data/haziq-data/jaad/image/0309/pedestrian8,00076.png
0,0.5023148148148148,835,116,896,297,0,820,90,915,323,/work/vita/datasets/JAAD/images/video_0309/00076.png,//data/haziq-data/jaad/image/0309/pedestrian5,00076.png
0,0.5397923875432526,136,139,159,203,0,129,133,162,217,/work/vita/datasets/JAAD/images/video_0309/00077.png,//data/haziq-data/jaad/image/0309/pedestrian7,00077.png
0,0.5857740585774058,858,116,922,311,0,847,88,937,326,/work/vita/datasets/JAAD/images/video_0309/00077.png,//data/haziq-data/jaad/image/0309/pedestrian5,00077.png
0,0.55239898989899,126,138,150,207,0,119,133,154,220,/work/vita/datasets/JAAD/images/video_0309/00078.png,//data/haziq-data/jaad/image/0309/pedestrian7,00078.png
1,0.6300762983017475,884,115,947,314,0,875,88,959,326,/work/vita/datasets/JAAD/images/video_0309/00078.png,//data/haziq-data/jaad/image/0309/pedestrian5,00078.png
0,0.5164119977362762,117,139,141,211,0,109,132,146,224,/work/vita/datasets/JAAD/images/video_0309/00079.png,//data/haziq-data/jaad/image/0309/pedestrian7,00079.png
0,0.4968569273321599,107,139,132,214,0,99,132,139,228,/work/vita/datasets/JAAD/images/video_0309/00080.png,//data/haziq-data/jaad/image/0309/pedestrian7,00080.png
0,0.49247606019151846,96,140,122,219,0,87,130,129,231,/work/vita/datasets/JAAD/images/video_0309/00081.png,//data/haziq-data/jaad/image/0309/pedestrian7,00081.png
0,0.5459119496855346,83,138,113,221,0,74,128,118,233,/work/vita/datasets/JAAD/images/video_0309/00082.png,//data/haziq-data/jaad/image/0309/pedestrian7,00082.png
0,0.5110216599578302,72,138,102,223,0,62,127,108,237,/work/vita/datasets/JAAD/images/video_0309/00083.png,//data/haziq-data/jaad/image/0309/pedestrian7,00083.png
-1,0.0,-1,-1,-1,-1,0,50,125,98,240,/work/vita/datasets/JAAD/images/video_0309/00084.png,//data/haziq-data/jaad/image/0309/pedestrian7,00084.png
-1,0.0,-1,-1,-1,-1,0,38,123,89,242,/work/vita/datasets/JAAD/images/video_0309/00085.png,//data/haziq-data/jaad/image/0309/pedestrian7,00085.png
-1,0.0,-1,-1,-1,-1,0,14,120,85,259,/work/vita/datasets/JAAD/images/video_0309/00086.png,//data/haziq-data/jaad/image/0309/pedestrian7,00086.png
-1,0.0,-1,-1,-1,-1,0,8,119,72,262,/work/vita/datasets/JAAD/images/video_0309/00087.png,//data/haziq-data/jaad/image/0309/pedestrian7,00087.png
-1,0.0,-1,-1,-1,-1,0,1,119,58,266,/work/vita/datasets/JAAD/images/video_0309/00088.png,//data/haziq-data/jaad/image/0309/pedestrian7,00088.png
-1,0.0,-1,-1,-1,-1,0,0,115,44,264,/work/vita/datasets/JAAD/images/video_0309/00089.png,//data/haziq-data/jaad/image/0309/pedestrian7,00089.png
1,0.4891304347826087,309,160,317,199,0,306,157,321,202,/work/vita/datasets/JAAD/images/video_0310/00000.png,//data/haziq-data/jaad/image/0310/pedestrian1,00000.png
-1,0.0,-1,-1,-1,-1,0,20,150,42,192,/work/vita/datasets/JAAD/images/video_0310/00000.png,//data/haziq-data/jaad/image/0310/ped1,00000.png
-1,0.0,-1,-1,-1,-1,0,523,158,532,179,/work/vita/datasets/JAAD/images/video_0310/00000.png,//data/haziq-data/jaad/image/0310/ped13,00000.png
1,0.425531914893617,309,161,316,200,0,305,157,320,203,/work/vita/datasets/JAAD/images/video_0310/00001.png,//data/haziq-data/jaad/image/0310/pedestrian1,00001.png
-1,0.0,-1,-1,-1,-1,0,17,151,38,194,/work/vita/datasets/JAAD/images/video_0310/00001.png,//data/haziq-data/jaad/image/0310/ped1,00001.png
-1,0.0,-1,-1,-1,-1,0,524,158,535,177,/work/vita/datasets/JAAD/images/video_0310/00001.png,//data/haziq-data/jaad/image/0310/ped13,00001.png
1,0.4019607843137255,307,161,314,201,0,304,156,320,203,/work/vita/datasets/JAAD/images/video_0310/00002.png,//data/haziq-data/jaad/image/0310/pedestrian1,00002.png
-1,0.0,-1,-1,-1,-1,0,15,151,36,194,/work/vita/datasets/JAAD/images/video_0310/00002.png,//data/haziq-data/jaad/image/0310/ped1,00002.png
-1,0.0,-1,-1,-1,-1,0,525,158,536,177,/work/vita/datasets/JAAD/images/video_0310/00002.png,//data/haziq-data/jaad/image/0310/ped13,00002.png
1,0.40336134453781514,307,160,314,201,0,302,156,318,204,/work/vita/datasets/JAAD/images/video_0310/00003.png,//data/haziq-data/jaad/image/0310/pedestrian1,00003.png
-1,0.0,-1,-1,-1,-1,0,13,151,33,194,/work/vita/datasets/JAAD/images/video_0310/00003.png,//data/haziq-data/jaad/image/0310/ped1,00003.png
-1,0.0,-1,-1,-1,-1,0,526,158,537,177,/work/vita/datasets/JAAD/images/video_0310/00003.png,//data/haziq-data/jaad/image/0310/ped13,00003.png
1,0.43411764705882355,305,161,313,201,0,301,156,317,205,/work/vita/datasets/JAAD/images/video_0310/00004.png,//data/haziq-data/jaad/image/0310/pedestrian1,00004.png
-1,0.0,-1,-1,-1,-1,0,11,151,30,195,/work/vita/datasets/JAAD/images/video_0310/00004.png,//data/haziq-data/jaad/image/0310/ped1,00004.png
-1,0.0,-1,-1,-1,-1,0,527,158,538,178,/work/vita/datasets/JAAD/images/video_0310/00004.png,//data/haziq-data/jaad/image/0310/ped13,00004.png
1,0.4466230936819172,305,161,314,201,0,300,156,317,206,/work/vita/datasets/JAAD/images/video_0310/00005.png,//data/haziq-data/jaad/image/0310/pedestrian1,00005.png
-1,0.0,-1,-1,-1,-1,0,8,152,26,196,/work/vita/datasets/JAAD/images/video_0310/00005.png,//data/haziq-data/jaad/image/0310/ped1,00005.png
-1,0.0,-1,-1,-1,-1,0,528,158,539,178,/work/vita/datasets/JAAD/images/video_0310/00005.png,//data/haziq-data/jaad/image/0310/ped13,00005.png
1,0.09183673469387756,305,161,314,201,0,313,159,320,187,/work/vita/datasets/JAAD/images/video_0310/00005.png,//data/haziq-data/jaad/image/0310/pedestrian3,00005.png
1,0.4793028322440087,304,161,314,200,0,299,156,316,206,/work/vita/datasets/JAAD/images/video_0310/00006.png,//data/haziq-data/jaad/image/0310/pedestrian1,00006.png
-1,0.0,-1,-1,-1,-1,0,6,152,24,197,/work/vita/datasets/JAAD/images/video_0310/00006.png,//data/haziq-data/jaad/image/0310/ped1,00006.png
-1,0.0,-1,-1,-1,-1,0,529,158,540,179,/work/vita/datasets/JAAD/images/video_0310/00006.png,//data/haziq-data/jaad/image/0310/ped13,00006.png
1,0.08346213292117466,304,161,314,200,0,313,159,321,187,/work/vita/datasets/JAAD/images/video_0310/00006.png,//data/haziq-data/jaad/image/0310/pedestrian3,00006.png
1,0.3504273504273504,304,162,311,202,0,299,156,316,207,/work/vita/datasets/JAAD/images/video_0310/00007.png,//data/haziq-data/jaad/image/0310/pedestrian1,00007.png
-1,0.0,-1,-1,-1,-1,0,4,152,21,197,/work/vita/datasets/JAAD/images/video_0310/00007.png,//data/haziq-data/jaad/image/0310/ped1,00007.png
-1,0.0,-1,-1,-1,-1,0,530,158,541,179,/work/vita/datasets/JAAD/images/video_0310/00007.png,//data/haziq-data/jaad/image/0310/ped13,00007.png
-1,0.0,-1,-1,-1,-1,0,313,159,321,188,/work/vita/datasets/JAAD/images/video_0310/00007.png,//data/haziq-data/jaad/image/0310/pedestrian3,00007.png
1,0.5249722530521642,302,160,312,202,0,298,155,314,207,/work/vita/datasets/JAAD/images/video_0310/00008.png,//data/haziq-data/jaad/image/0310/pedestrian1,00008.png
-1,0.0,-1,-1,-1,-1,0,2,152,18,197,/work/vita/datasets/JAAD/images/video_0310/00008.png,//data/haziq-data/jaad/image/0310/ped1,00008.png
-1,0.0,-1,-1,-1,-1,0,531,157,542,179,/work/vita/datasets/JAAD/images/video_0310/00008.png,//data/haziq-data/jaad/image/0310/ped13,00008.png
1,0.03758389261744966,302,160,312,202,0,312,158,321,187,/work/vita/datasets/JAAD/images/video_0310/00008.png,//data/haziq-data/jaad/image/0310/pedestrian3,00008.png
1,0.38179800221975585,302,161,309,203,0,297,155,313,207,/work/vita/datasets/JAAD/images/video_0310/00009.png,//data/haziq-data/jaad/image/0310/pedestrian1,00009.png
-1,0.0,-1,-1,-1,-1,0,0,153,15,199,/work/vita/datasets/JAAD/images/video_0310/00009.png,//data/haziq-data/jaad/image/0310/ped1,00009.png
-1,0.0,-1,-1,-1,-1,0,531,157,542,179,/work/vita/datasets/JAAD/images/video_0310/00009.png,//data/haziq-data/jaad/image/0310/ped13,00009.png
-1,0.0,-1,-1,-1,-1,0,312,158,321,188,/work/vita/datasets/JAAD/images/video_0310/00009.png,//data/haziq-data/jaad/image/0310/pedestrian3,00009.png
1,0.32788671023965144,302,162,308,204,0,296,156,312,209,/work/vita/datasets/JAAD/images/video_0310/00010.png,//data/haziq-data/jaad/image/0310/pedestrian1,00010.png
-1,0.0,-1,-1,-1,-1,0,532,157,543,179,/work/vita/datasets/JAAD/images/video_0310/00010.png,//data/haziq-data/jaad/image/0310/ped13,00010.png
-1,0.0,-1,-1,-1,-1,0,311,158,321,188,/work/vita/datasets/JAAD/images/video_0310/00010.png,//data/haziq-data/jaad/image/0310/pedestrian3,00010.png
1,0.3764705882352941,300,162,307,205,0,295,156,311,210,/work/vita/datasets/JAAD/images/video_0310/00011.png,//data/haziq-data/jaad/image/0310/pedestrian1,00011.png
-1,0.0,-1,-1,-1,-1,0,533,157,544,179,/work/vita/datasets/JAAD/images/video_0310/00011.png,//data/haziq-data/jaad/image/0310/ped13,00011.png
-1,0.0,-1,-1,-1,-1,0,310,159,320,189,/work/vita/datasets/JAAD/images/video_0310/00011.png,//data/haziq-data/jaad/image/0310/pedestrian3,00011.png
1,0.5476190476190477,296,161,307,206,0,294,156,311,211,/work/vita/datasets/JAAD/images/video_0310/00012.png,//data/haziq-data/jaad/image/0310/pedestrian1,00012.png
-1,0.0,-1,-1,-1,-1,0,534,157,545,179,/work/vita/datasets/JAAD/images/video_0310/00012.png,//data/haziq-data/jaad/image/0310/ped13,00012.png
-1,0.0,-1,-1,-1,-1,0,309,159,319,189,/work/vita/datasets/JAAD/images/video_0310/00012.png,//data/haziq-data/jaad/image/0310/pedestrian3,00012.png
1,0.5128968253968254,296,161,306,207,0,293,157,310,212,/work/vita/datasets/JAAD/images/video_0310/00013.png,//data/haziq-data/jaad/image/0310/pedestrian1,00013.png
-1,0.0,-1,-1,-1,-1,0,534,157,545,179,/work/vita/datasets/JAAD/images/video_0310/00013.png,//data/haziq-data/jaad/image/0310/ped13,00013.png
-1,0.0,-1,-1,-1,-1,0,309,160,319,190,/work/vita/datasets/JAAD/images/video_0310/00013.png,//data/haziq-data/jaad/image/0310/pedestrian3,00013.png
1,0.44834307992202727,296,162,305,207,0,292,157,309,213,/work/vita/datasets/JAAD/images/video_0310/00014.png,//data/haziq-data/jaad/image/0310/pedestrian1,00014.png
-1,0.0,-1,-1,-1,-1,0,535,157,546,179,/work/vita/datasets/JAAD/images/video_0310/00014.png,//data/haziq-data/jaad/image/0310/ped13,00014.png
-1,0.0,-1,-1,-1,-1,0,309,160,319,190,/work/vita/datasets/JAAD/images/video_0310/00014.png,//data/haziq-data/jaad/image/0310/pedestrian3,00014.png
1,0.4298245614035088,296,161,304,209,0,291,157,308,213,/work/vita/datasets/JAAD/images/video_0310/00015.png,//data/haziq-data/jaad/image/0310/pedestrian1,00015.png
-1,0.0,-1,-1,-1,-1,0,536,157,547,179,/work/vita/datasets/JAAD/images/video_0310/00015.png,//data/haziq-data/jaad/image/0310/ped13,00015.png
-1,0.0,-1,-1,-1,-1,0,308,161,318,192,/work/vita/datasets/JAAD/images/video_0310/00015.png,//data/haziq-data/jaad/image/0310/pedestrian3,00015.png
1,0.39201451905626133,294,162,302,209,0,289,158,307,215,/work/vita/datasets/JAAD/images/video_0310/00016.png,//data/haziq-data/jaad/image/0310/pedestrian1,00016.png
-1,0.0,-1,-1,-1,-1,0,536,157,547,179,/work/vita/datasets/JAAD/images/video_0310/00016.png,//data/haziq-data/jaad/image/0310/ped13,00016.png
-1,0.0,-1,-1,-1,-1,0,308,162,317,193,/work/vita/datasets/JAAD/images/video_0310/00016.png,//data/haziq-data/jaad/image/0310/pedestrian3,00016.png
1,0.44464609800362975,293,162,302,210,0,287,158,305,215,/work/vita/datasets/JAAD/images/video_0310/00017.png,//data/haziq-data/jaad/image/0310/pedestrian1,00017.png
-1,0.0,-1,-1,-1,-1,0,537,156,548,178,/work/vita/datasets/JAAD/images/video_0310/00017.png,//data/haziq-data/jaad/image/0310/ped13,00017.png
-1,0.0,-1,-1,-1,-1,0,308,162,317,193,/work/vita/datasets/JAAD/images/video_0310/00017.png,//data/haziq-data/jaad/image/0310/pedestrian3,00017.png
1,0.40834845735027225,292,162,300,211,0,286,158,304,215,/work/vita/datasets/JAAD/images/video_0310/00018.png,//data/haziq-data/jaad/image/0310/pedestrian1,00018.png
-1,0.0,-1,-1,-1,-1,0,538,156,549,178,/work/vita/datasets/JAAD/images/video_0310/00018.png,//data/haziq-data/jaad/image/0310/ped13,00018.png
-1,0.0,-1,-1,-1,-1,0,308,161,317,192,/work/vita/datasets/JAAD/images/video_0310/00018.png,//data/haziq-data/jaad/image/0310/pedestrian3,00018.png
1,0.45495093666369313,290,161,299,211,0,284,156,302,214,/work/vita/datasets/JAAD/images/video_0310/00019.png,//data/haziq-data/jaad/image/0310/pedestrian1,00019.png
-1,0.0,-1,-1,-1,-1,0,539,156,550,178,/work/vita/datasets/JAAD/images/video_0310/00019.png,//data/haziq-data/jaad/image/0310/ped13,00019.png
-1,0.0,-1,-1,-1,-1,0,307,160,316,191,/work/vita/datasets/JAAD/images/video_0310/00019.png,//data/haziq-data/jaad/image/0310/pedestrian3,00019.png
1,0.5815789473684211,289,160,301,210,0,283,155,301,214,/work/vita/datasets/JAAD/images/video_0310/00020.png,//data/haziq-data/jaad/image/0310/pedestrian1,00020.png
-1,0.0,-1,-1,-1,-1,0,540,155,551,177,/work/vita/datasets/JAAD/images/video_0310/00020.png,//data/haziq-data/jaad/image/0310/ped13,00020.png
-1,0.0,-1,-1,-1,-1,0,307,159,316,190,/work/vita/datasets/JAAD/images/video_0310/00020.png,//data/haziq-data/jaad/image/0310/pedestrian3,00020.png
1,0.4855687606112054,287,159,297,210,0,281,153,299,214,/work/vita/datasets/JAAD/images/video_0310/00021.png,//data/haziq-data/jaad/image/0310/pedestrian1,00021.png
-1,0.0,-1,-1,-1,-1,0,541,154,552,176,/work/vita/datasets/JAAD/images/video_0310/00021.png,//data/haziq-data/jaad/image/0310/ped13,00021.png
-1,0.0,-1,-1,-1,-1,0,307,158,316,189,/work/vita/datasets/JAAD/images/video_0310/00021.png,//data/haziq-data/jaad/image/0310/pedestrian3,00021.png
-1,0.0,-1,-1,-1,-1,0,216,161,233,194,/work/vita/datasets/JAAD/images/video_0310/00021.png,//data/haziq-data/jaad/image/0310/ped2,00021.png
1,0.5112781954887218,285,159,296,209,0,280,151,298,213,/work/vita/datasets/JAAD/images/video_0310/00022.png,//data/haziq-data/jaad/image/0310/pedestrian1,00022.png
-1,0.0,-1,-1,-1,-1,0,542,153,553,176,/work/vita/datasets/JAAD/images/video_0310/00022.png,//data/haziq-data/jaad/image/0310/ped13,00022.png
-1,0.0,-1,-1,-1,-1,0,306,157,315,189,/work/vita/datasets/JAAD/images/video_0310/00022.png,//data/haziq-data/jaad/image/0310/pedestrian3,00022.png
-1,0.0,-1,-1,-1,-1,0,214,160,231,193,/work/vita/datasets/JAAD/images/video_0310/00022.png,//data/haziq-data/jaad/image/0310/ped2,00022.png
1,0.5685131195335277,282,158,299,209,0,278,150,296,213,/work/vita/datasets/JAAD/images/video_0310/00023.png,//data/haziq-data/jaad/image/0310/pedestrian1,00023.png
-1,0.0,-1,-1,-1,-1,0,543,151,554,174,/work/vita/datasets/JAAD/images/video_0310/00023.png,//data/haziq-data/jaad/image/0310/ped13,00023.png
-1,0.0,-1,-1,-1,-1,0,306,156,316,188,/work/vita/datasets/JAAD/images/video_0310/00023.png,//data/haziq-data/jaad/image/0310/pedestrian3,00023.png
-1,0.0,-1,-1,-1,-1,0,213,159,230,192,/work/vita/datasets/JAAD/images/video_0310/00023.png,//data/haziq-data/jaad/image/0310/ped2,00023.png
-1,0.0,-1,-1,-1,-1,0,312,156,322,185,/work/vita/datasets/JAAD/images/video_0310/00023.png,//data/haziq-data/jaad/image/0310/pedestrian4,00023.png
1,0.6083213773314203,280,156,298,208,0,277,149,295,213,/work/vita/datasets/JAAD/images/video_0310/00024.png,//data/haziq-data/jaad/image/0310/pedestrian1,00024.png
-1,0.0,-1,-1,-1,-1,0,544,150,555,174,/work/vita/datasets/JAAD/images/video_0310/00024.png,//data/haziq-data/jaad/image/0310/ped13,00024.png
-1,0.0,-1,-1,-1,-1,0,305,155,315,187,/work/vita/datasets/JAAD/images/video_0310/00024.png,//data/haziq-data/jaad/image/0310/pedestrian3,00024.png
-1,0.0,-1,-1,-1,-1,0,211,157,228,190,/work/vita/datasets/JAAD/images/video_0310/00024.png,//data/haziq-data/jaad/image/0310/ped2,00024.png
-1,0.0,-1,-1,-1,-1,0,312,155,322,184,/work/vita/datasets/JAAD/images/video_0310/00024.png,//data/haziq-data/jaad/image/0310/pedestrian4,00024.png
1,0.5917065390749602,277,155,290,207,0,275,148,293,213,/work/vita/datasets/JAAD/images/video_0310/00025.png,//data/haziq-data/jaad/image/0310/pedestrian1,00025.png
-1,0.0,-1,-1,-1,-1,0,544,149,555,173,/work/vita/datasets/JAAD/images/video_0310/00025.png,//data/haziq-data/jaad/image/0310/ped13,00025.png
-1,0.0,-1,-1,-1,-1,0,304,154,314,186,/work/vita/datasets/JAAD/images/video_0310/00025.png,//data/haziq-data/jaad/image/0310/pedestrian3,00025.png
-1,0.0,-1,-1,-1,-1,0,210,156,228,189,/work/vita/datasets/JAAD/images/video_0310/00025.png,//data/haziq-data/jaad/image/0310/ped2,00025.png
-1,0.0,-1,-1,-1,-1,0,313,155,322,183,/work/vita/datasets/JAAD/images/video_0310/00025.png,//data/haziq-data/jaad/image/0310/pedestrian4,00025.png
1,0.521969696969697,276,154,288,206,0,273,146,292,211,/work/vita/datasets/JAAD/images/video_0310/00026.png,//data/haziq-data/jaad/image/0310/pedestrian1,00026.png
-1,0.0,-1,-1,-1,-1,0,545,148,556,173,/work/vita/datasets/JAAD/images/video_0310/00026.png,//data/haziq-data/jaad/image/0310/ped13,00026.png
-1,0.0,-1,-1,-1,-1,0,304,153,314,186,/work/vita/datasets/JAAD/images/video_0310/00026.png,//data/haziq-data/jaad/image/0310/pedestrian3,00026.png
-1,0.0,-1,-1,-1,-1,0,209,155,227,189,/work/vita/datasets/JAAD/images/video_0310/00026.png,//data/haziq-data/jaad/image/0310/ped2,00026.png
-1,0.0,-1,-1,-1,-1,0,313,154,321,182,/work/vita/datasets/JAAD/images/video_0310/00026.png,//data/haziq-data/jaad/image/0310/pedestrian4,00026.png
1,0.45149253731343286,277,152,287,206,0,271,145,290,211,/work/vita/datasets/JAAD/images/video_0310/00027.png,//data/haziq-data/jaad/image/0310/pedestrian1,00027.png
-1,0.0,-1,-1,-1,-1,0,546,148,557,173,/work/vita/datasets/JAAD/images/video_0310/00027.png,//data/haziq-data/jaad/image/0310/ped13,00027.png
-1,0.0,-1,-1,-1,-1,0,304,151,313,185,/work/vita/datasets/JAAD/images/video_0310/00027.png,//data/haziq-data/jaad/image/0310/pedestrian3,00027.png
-1,0.0,-1,-1,-1,-1,0,207,153,225,187,/work/vita/datasets/JAAD/images/video_0310/00027.png,//data/haziq-data/jaad/image/0310/ped2,00027.png
-1,0.0,-1,-1,-1,-1,0,313,153,321,181,/work/vita/datasets/JAAD/images/video_0310/00027.png,//data/haziq-data/jaad/image/0310/pedestrian4,00027.png
1,0.4117647058823529,275,151,284,206,0,270,144,289,211,/work/vita/datasets/JAAD/images/video_0310/00028.png,//data/haziq-data/jaad/image/0310/pedestrian1,00028.png
-1,0.0,-1,-1,-1,-1,0,547,148,558,173,/work/vita/datasets/JAAD/images/video_0310/00028.png,//data/haziq-data/jaad/image/0310/ped13,00028.png
-1,0.0,-1,-1,-1,-1,0,303,150,312,184,/work/vita/datasets/JAAD/images/video_0310/00028.png,//data/haziq-data/jaad/image/0310/pedestrian3,00028.png
-1,0.0,-1,-1,-1,-1,0,206,153,224,187,/work/vita/datasets/JAAD/images/video_0310/00028.png,//data/haziq-data/jaad/image/0310/ped2,00028.png
-1,0.0,-1,-1,-1,-1,0,313,152,322,180,/work/vita/datasets/JAAD/images/video_0310/00028.png,//data/haziq-data/jaad/image/0310/pedestrian4,00028.png
1,0.5681159420289855,271,151,284,206,0,268,144,287,212,/work/vita/datasets/JAAD/images/video_0310/00029.png,//data/haziq-data/jaad/image/0310/pedestrian1,00029.png
-1,0.0,-1,-1,-1,-1,0,548,147,559,173,/work/vita/datasets/JAAD/images/video_0310/00029.png,//data/haziq-data/jaad/image/0310/ped13,00029.png
0,0.7705314009661836,301,153,312,181,0,302,150,312,184,/work/vita/datasets/JAAD/images/video_0310/00029.png,//data/haziq-data/jaad/image/0310/pedestrian3,00029.png
-1,0.0,-1,-1,-1,-1,0,205,153,222,188,/work/vita/datasets/JAAD/images/video_0310/00029.png,//data/haziq-data/jaad/image/0310/ped2,00029.png
0,0.04381846635367762,301,153,312,181,0,312,152,322,180,/work/vita/datasets/JAAD/images/video_0310/00029.png,//data/haziq-data/jaad/image/0310/pedestrian4,00029.png
-1,0.0,-1,-1,-1,-1,0,180,147,196,184,/work/vita/datasets/JAAD/images/video_0310/00029.png,//data/haziq-data/jaad/image/0310/ped3,00029.png
1,0.5619047619047619,270,149,283,207,0,265,143,285,212,/work/vita/datasets/JAAD/images/video_0310/00030.png,//data/haziq-data/jaad/image/0310/pedestrian1,00030.png
-1,0.0,-1,-1,-1,-1,0,548,147,559,173,/work/vita/datasets/JAAD/images/video_0310/00030.png,//data/haziq-data/jaad/image/0310/ped13,00030.png
0,0.7619047619047619,302,149,311,180,0,302,149,313,183,/work/vita/datasets/JAAD/images/video_0310/00030.png,//data/haziq-data/jaad/image/0310/pedestrian3,00030.png
-1,0.0,-1,-1,-1,-1,0,203,153,220,188,/work/vita/datasets/JAAD/images/video_0310/00030.png,//data/haziq-data/jaad/image/0310/ped2,00030.png
-1,0.0,-1,-1,-1,-1,0,312,151,322,179,/work/vita/datasets/JAAD/images/video_0310/00030.png,//data/haziq-data/jaad/image/0310/pedestrian4,00030.png
-1,0.0,-1,-1,-1,-1,0,179,147,195,184,/work/vita/datasets/JAAD/images/video_0310/00030.png,//data/haziq-data/jaad/image/0310/ped3,00030.png
1,0.6530612244897959,267,149,282,208,0,263,142,283,211,/work/vita/datasets/JAAD/images/video_0310/00031.png,//data/haziq-data/jaad/image/0310/pedestrian1,00031.png
-1,0.0,-1,-1,-1,-1,0,549,147,560,173,/work/vita/datasets/JAAD/images/video_0310/00031.png,//data/haziq-data/jaad/image/0310/ped13,00031.png
-1,0.0,-1,-1,-1,-1,0,301,149,313,183,/work/vita/datasets/JAAD/images/video_0310/00031.png,//data/haziq-data/jaad/image/0310/pedestrian3,00031.png
-1,0.0,-1,-1,-1,-1,0,202,153,219,188,/work/vita/datasets/JAAD/images/video_0310/00031.png,//data/haziq-data/jaad/image/0310/ped2,00031.png
-1,0.0,-1,-1,-1,-1,0,312,151,323,179,/work/vita/datasets/JAAD/images/video_0310/00031.png,//data/haziq-data/jaad/image/0310/pedestrian4,00031.png
-1,0.0,-1,-1,-1,-1,0,177,147,193,183,/work/vita/datasets/JAAD/images/video_0310/00031.png,//data/haziq-data/jaad/image/0310/ped3,00031.png
1,0.5761843790012804,265,149,279,208,0,261,142,282,212,/work/vita/datasets/JAAD/images/video_0310/00032.png,//data/haziq-data/jaad/image/0310/pedestrian1,00032.png
-1,0.0,-1,-1,-1,-1,0,550,147,561,173,/work/vita/datasets/JAAD/images/video_0310/00032.png,//data/haziq-data/jaad/image/0310/ped13,00032.png
-1,0.0,-1,-1,-1,-1,0,300,149,313,183,/work/vita/datasets/JAAD/images/video_0310/00032.png,//data/haziq-data/jaad/image/0310/pedestrian3,00032.png
-1,0.0,-1,-1,-1,-1,0,201,153,217,189,/work/vita/datasets/JAAD/images/video_0310/00032.png,//data/haziq-data/jaad/image/0310/ped2,00032.png
-1,0.0,-1,-1,-1,-1,0,312,151,323,179,/work/vita/datasets/JAAD/images/video_0310/00032.png,//data/haziq-data/jaad/image/0310/pedestrian4,00032.png
-1,0.0,-1,-1,-1,-1,0,176,146,192,182,/work/vita/datasets/JAAD/images/video_0310/00032.png,//data/haziq-data/jaad/image/0310/ped3,00032.png
-1,0.0,-1,-1,-1,-1,0,611,145,626,171,/work/vita/datasets/JAAD/images/video_0310/00032.png,//data/haziq-data/jaad/image/0310/ped5,00032.png
1,0.626207729468599,262,148,278,208,0,258,142,280,213,/work/vita/datasets/JAAD/images/video_0310/00033.png,//data/haziq-data/jaad/image/0310/pedestrian1,00033.png
-1,0.0,-1,-1,-1,-1,0,550,146,561,172,/work/vita/datasets/JAAD/images/video_0310/00033.png,//data/haziq-data/jaad/image/0310/ped13,00033.png
-1,0.0,-1,-1,-1,-1,0,300,149,313,184,/work/vita/datasets/JAAD/images/video_0310/00033.png,//data/haziq-data/jaad/image/0310/pedestrian3,00033.png
